Node,Latitude,Longitude,Section,Feeder
hn825080070,34.82442,134.81675,7,25.0
hn825080071,34.82421,134.81655,7,25.0
hn825080071e01,34.8241,134.817,7,25.0
hn825080071e01s1,34.82381,134.81705,7,25.0
hn825080071e01s1e1,34.82384,134.81735,7,25.0
hn825080071e01s1e2,34.8239,134.81757,7,25.0
hn825080071e01s2,34.82354,134.8171,7,25.0
hn825080071e01s3,34.82326,134.81718,7,25.0
hn825080071e01n1,34.82433,134.81715,7,25.0
hn825080071e01n2,34.82457,134.81727,7,25.0
hn825080072,34.82418,134.81617,7,25.0
hn825080072s02w4,34.82318,134.81515,7,25.0
hn825080073,34.82416,134.81559,7,25.0
hn825080073n01,34.82462,134.81549,7,25.0
hn825080073n02,34.82456,134.81512,7,25.0
hn825080073n03,34.82466,134.81483,7,25.0
hn825080073n03n1,34.82496,134.81461,7,25.0
hn825080073n03n2,34.8252,134.81463,7,25.0
hn825080073n03n3,34.8254,134.81487,7,25.0
hn825080073n03n4,34.8257,134.81487,7,25.0
hn825080073n03n4e1,34.82583,134.81504,7,25.0
hn825080073n03n4e2,34.82591,134.81537,7,25.0
hn825080073n03n4e3,34.82599,134.81574,7,25.0
hn825080073n03n4e4,34.82609,134.81612,7,25.0
hn825080073n03n4e5,34.82619,134.81655,7,25.0
hn825080073n03n5,34.82592,134.81487,7,25.0
hn825080073n03n6,34.82614,134.81487,7,25.0
hn825080073n03n7,34.82641,134.81487,7,25.0
hn825080073n03n8,34.82663,134.81487,7,25.0
hn825080073n03n8e1,34.82674,134.81494,7,25.0
hn825080073n03n8e2,34.82676,134.81533,7,25.0
hn825080073n03n8e3,34.82689,134.81579,7,25.0
hn825080073n03n8e4,34.82699,134.81617,7,25.0
hn825080073n03n8e5,34.82709,134.81654,7,25.0
hn825080073n03n8e6,34.82724,134.81701,7,25.0
hn825080074,34.82414,134.81501,7,25.0
hn825080074g01,34.82412,134.81471,7,25.0
hn825080075,34.82384,134.8146,7,25.0
hn825080076g01,34.82342,134.81425,7,25.0
hn825080076g02,34.82311,134.81422,7,25.0
hn825080077,34.82297,134.81429,7,25.0
hn825080077e01,34.82297,134.81453,6,25.0
hn825080077e02,34.82303,134.81478,6,25.0
hn825080077e02s1,34.82287,134.81466,6,25.0
hn825080077e02s2,34.8226,134.81455,6,25.0
hn825080077e02s3,34.82239,134.81446,6,25.0
hn825080077e03,34.82294,134.81509,6,25.0
hn825080077e04,34.82268,134.81506,6,25.0
hn825080077g01,34.82295,134.81397,6,25.0
hn825080077g01n1,34.82304,134.81375,6,25.0
hn825080077g01n2,34.8234,134.81375,6,25.0
hn825080078,34.82295,134.8137,6,25.0
hn825080078s01,34.82254,134.81407,6,25.0
hn825080078s01w1,34.82241,134.81376,6,25.0
hn825080078s02,34.82225,134.81451,6,25.0
hn825080078s03,34.82182,134.81462,6,25.0
hn825080078s04,34.82163,134.81466,6,25.0
hn825080078s04g1,34.82146,134.81471,6,25.0
hn825080078s05,34.82115,134.81479,6,25.0
hn825080078s06,34.82087,134.81478,6,25.0
hn825080078s06e1,34.82106,134.81521,6,25.0
hn825080078s06e2,34.82108,134.81547,6,25.0
hn825080078s06g1,34.82105,134.8149,6,25.0
hn825080078n02e1,34.82353,134.81381,6,25.0
hn825080078n02e1n1,34.82391,134.8138,6,25.0
hn825080078n02e1n2,34.82417,134.81383,6,25.0
hn825080079,34.82293,134.81318,6,25.0
hn825080080,34.82294,134.81288,6,25.0
hn825080080s01,34.82261,134.81293,6,25.0
hn825080081,34.82278,134.81246,6,25.0
hn825080081n01,34.82288,134.8122,6,25.0
hn825080081n02,34.82291,134.81181,6,25.0
hn825080082,34.82265,134.812,6,25.0
hn825080083,34.82246,134.81152,6,25.0
hn825080083n01,34.82285,134.81149,6,25.0
hn825080084,34.8224,134.8109,6,25.0
hn825090032s10e1,34.81158,134.81547,4,25.0
hn825090032s10w1,34.81188,134.8151,4,25.0
hn825090032s10w2,34.81185,134.81498,4,25.0
hn825090032s10w3,34.812,134.81482,4,25.0
hn825090032s10w4,34.81216,134.81465,4,25.0
hn825090032s10w5,34.81243,134.81435,4,25.0
hn825090032s10w6,34.81267,134.81409,4,25.0
hn825090032s10w7,34.81292,134.81383,4,25.0
hn825090032s10w8,34.81314,134.81359,4,25.0
hn825090032s10w9,34.81345,134.81326,4,25.0
hn825090032s10w9w1,34.81364,134.81305,4,25.0
hn825090032s10w9w2,34.8138,134.81289,4,25.0
hn825090032s11,34.81163,134.81495,4,25.0
hn826080001,34.82336,134.81281,6,25.0
hn826080002,34.82373,134.81271,6,25.0
hn826080002w01,34.82376,134.81251,6,25.0
hn826080002w02,34.82376,134.81205,6,25.0
hn826080003,34.8242,134.81267,6,25.0
hn826080003e01,34.82407,134.81317,6,25.0
hn826080003w01,34.82413,134.81228,6,25.0
hn826080004,34.82466,134.81261,6,25.0
hn827170005,34.80719,134.81564,2,25.0
hn827170006g01,34.80757,134.81573,2,25.0
hn827170007n01,34.80786,134.81564,2,25.0
hn827170007n02,34.80842,134.81555,2,25.0
hn827170007n03,34.80857,134.81567,2,25.0
hn827170007n04,34.80875,134.81603,2,25.0
hn827170007g01,34.80809,134.81537,2,25.0
hn827170009n02,34.80901,134.81488,2,25.0
hn827170009n03,34.80932,134.8151,2,25.0
hn827170009n04,34.80962,134.81534,2,25.0
hn827170009n05,34.80993,134.81556,2,25.0
hn827170009n06,34.81001,134.81571,2,25.0
hn827170009n06w1,34.81023,134.81525,2,25.0
hn827170009n06w2,34.81041,134.81487,2,25.0
hn827170009n06w3,34.81049,134.81462,2,25.0
hn827170009n06w3s1,34.81024,134.81453,2,25.0
hn827170009n07,34.81045,134.8159,2,25.0
hn827170010,34.80828,134.81392,3,25.0
hn827170010w02,34.80802,134.81318,2,25.0
hn827170007g01n1,34.80832,134.81522,2,25.0
hn827170007g02,34.80787,134.81504,2,25.0
hn827170008,34.8081,134.81482,2,25.0
hn827170009,34.80855,134.81446,2,25.0
hn827170009n01,34.8087,134.81467,2,25.0
hn827170010w01,34.80813,134.81354,2,25.0
hn827170010w03,34.80812,134.81256,2,25.0
hn827170010g01,34.80856,134.81374,3,25.0
hn827170011,34.8087,134.81364,3,25.0
hn827170011n01,34.80887,134.81393,3,25.0
hn827170011n02,34.8092,134.81412,3,25.0
hn827170011n03,34.80961,134.81443,3,25.0
hn827170011g01,34.80889,134.81348,3,25.0
hn827170011g02,34.8091,134.81338,3,25.0
hn827170012,34.80925,134.81315,3,25.0
hn827170013,34.80936,134.81306,3,25.0
hn827170014,34.80961,134.81252,3,25.0
hn827170014s01,34.809,134.81218,3,25.0
hn827170014s01g1,34.80944,134.81241,3,25.0
hn827170014s02,34.80872,134.81202,3,25.0
hn827170014s02e1,34.80841,134.81243,3,25.0
hn827170014s02w1,34.80891,134.81155,3,25.0
hn827170014s03,34.8084,134.81171,3,25.0
hn827170014s04,34.80809,134.81148,3,25.0
hn827170014s04w1,34.80807,134.81105,3,25.0
hn827170014s05,34.80786,134.81182,3,25.0
hn827170014s05n1,34.80785,134.81192,3,25.0
hn827170014s06,34.80714,134.81143,3,25.0
hn827170014s06e2,34.80738,134.81237,3,25.0
hn827170014s06g1,34.80735,134.81201,3,25.0
hn827170014s07,34.80683,134.8122,3,25.0
hn827170014s08,34.80643,134.81189,3,25.0
hn827170014n01,34.80993,134.81286,3,25.0
hn827170014n02,34.81003,134.81302,3,25.0
hn827170014n02w1,34.8102,134.81304,3,25.0
hn827170014n02w2,34.81037,134.81292,3,25.0
hn827170014n02w3,34.81049,134.81265,3,25.0
hn827170014n02w3n1,34.81089,134.81267,3,25.0
hn827170014n02w3n2,34.81133,134.81266,3,25.0
hn827170014n02w3n3,34.8115,134.81267,3,25.0
hn827170014n02w3g1,34.81057,134.81267,3,25.0
hn827170014n02w4,34.81047,134.81243,3,25.0
hn827170014n02w5,34.81045,134.81209,3,25.0
hn827170014n03g1,34.81073,134.81387,3,25.0
hn827170014s06e3,34.80742,134.81277,3,25.0
hn827170014n02w6,34.81042,134.81184,3,25.0
hn827170014n02g1,34.81028,134.81333,3,25.0
hn827170014n03,34.81048,134.81356,3,25.0
hn827170014n03e1,34.81052,134.81366,3,25.0
hn827170014n04,34.81085,134.81403,3,25.0
hn827170014n05,34.81111,134.81437,3,25.0
hn827170014n06,34.81135,134.81468,3,25.0
hn827170014n07,34.81153,134.81492,4,25.0
hn827170015,34.80981,134.81214,3,25.0
hn827170016,34.80993,134.81182,3,25.0
hn827170017,34.81003,134.8117,3,25.0
hn827170018,34.8103,134.8114,3,25.0
hn827170031e03,34.81378,134.80999,4,25.0
hn827170031e04,34.81383,134.81039,4,25.0
hn827170031e05,34.81387,134.81072,4,25.0
hn827170031e06,34.81389,134.81104,4,25.0
hn827170031e11s1,34.81371,134.81267,4,25.0
hn827170031e11s2,34.81339,134.81268,4,25.0
hn827170015g01,34.80977,134.81205,3,25.0
hn828150001,34.78721,134.85651,7,26.0
hn828150002,34.78767,134.8565,7,26.0
hn828150003,34.78813,134.85658,7,26.0
hn828150003n01,34.78839,134.85656,7,26.0
hn828150004,34.78835,134.85608,7,26.0
hn828150005,34.78873,134.85609,7,26.0
hn828150005n01,34.78893,134.85628,7,26.0
hn828150005n02,34.78895,134.85671,7,26.0
hn828150005n03,34.78901,134.85709,7,26.0
hn828150005n04,34.78913,134.85704,7,26.0
hn828150005n05,34.78942,134.85728,7,26.0
hn828150006,34.78878,134.85552,7,26.0
hn828150006g01,34.78902,134.85519,7,26.0
hn828150008,34.78943,134.85461,7,26.0
hn828150009,34.78966,134.85438,7,26.0
hn828150009e01,34.7896,134.85474,7,26.0
hn828150009e02,34.78951,134.85533,7,26.0
hn828150009g01,34.78971,134.85419,7,26.0
hn828150009g01s1,34.78976,134.85387,7,26.0
hn828150009g01s2,34.78948,134.85377,7,26.0
hn828150009g01s3,34.78931,134.85393,7,26.0
hn828150009g01s4,34.7893,134.85421,7,26.0
hn828150009g01s5,34.78911,134.85446,7,26.0
hn828150009g02,34.78994,134.85384,7,26.0
hn828150010,34.79005,134.85371,7,26.0
hn828150010g01,34.79018,134.85344,7,26.0
hn828150011,34.79038,134.85308,7,26.0
hn828150011g01,34.79036,134.85282,7,26.0
hn828150012,34.79037,134.85262,7,26.0
hn828150013,34.7904,134.85199,7,26.0
hn828150014,34.79044,134.85146,7,26.0
hn828150014s01,34.79018,134.85135,7,26.0
hn828150014s02,34.78999,134.85116,7,26.0
hn828150014s03,34.7897,134.85095,7,26.0
hn828150014s04,34.78936,134.85072,7,26.0
hn828150014n01,34.79055,134.85158,7,26.0
hn828150014n02,34.79084,134.85165,7,26.0
hn828150014n03,34.79119,134.85172,7,26.0
hn828150014n04,34.79145,134.85157,7,26.0
hn828320053,34.79359,134.83411,2,26.0
hn828320054,34.79388,134.8346,2,26.0
hn828320054w01,34.79408,134.8343,2,26.0
hn829020024s01,34.78739,134.84201,4,26.0
hn829020024s02,34.78714,134.84164,4,26.0
hn829020024s03,34.78684,134.84137,4,26.0
hn829020024s03e1,34.78675,134.84145,4,26.0
hn829020024s03e2,34.78673,134.84175,4,26.0
hn829020024s03g1,34.78667,134.8412,4,26.0
hn829020024s04,34.78645,134.84106,4,26.0
hn829020024s05,34.7862,134.84074,4,26.0
hn829020024s06,34.78591,134.84045,3,26.0
hn829020024s07,34.78568,134.84026,3,26.0
hn829020024g01,34.78781,134.84249,4,26.0
hn829020024g01s1,34.7876,134.84219,4,26.0
hn829020025g01,34.78759,134.84278,4,26.0
hn829020026g01,34.78739,134.84316,4,26.0
hn829020027g01,34.78724,134.84351,4,26.0
hn829020027g02,34.7871,134.84391,4,26.0
hn829020028g01,34.78696,134.84426,4,26.0
hn829020028g02,34.78685,134.84455,4,26.0
hn829020029g01,34.78676,134.84481,4,26.0
hn829020029g02,34.78666,134.84507,4,26.0
hn829020030g01,34.78657,134.84536,5,26.0
hn829020031,34.78625,134.84585,5,26.0
hn829020031n01,34.78647,134.84611,5,26.0
hn829020032,34.78602,134.84618,5,26.0
hn829020033,34.78587,134.84664,5,26.0
hn829020034,34.78581,134.84696,5,26.0
hn829020034n01,34.78613,134.8475,5,26.0
hn829020034n01g1,34.78641,134.84763,5,26.0
hn829020034n02e1,34.78642,134.84778,5,26.0
hn829020034n02e2,34.78625,134.84815,5,26.0
hn829020034n02w1,34.78657,134.84749,5,26.0
hn829020034n02w2,34.78672,134.84716,5,26.0
hn829020034n02w3,34.7869,134.8468,5,26.0
hn829020034n02w4,34.78701,134.84658,5,26.0
hn829020034n02w5,34.78714,134.84612,5,26.0
hn829020035,34.78545,134.84742,5,26.0
hn829020036,34.78531,134.84792,5,26.0
hn829020037,34.7855,134.84851,5,26.0
hn829020038,34.7856,134.84892,5,26.0
hn829020039,34.78582,134.84955,5,26.0
hn829020040,34.78593,134.84978,5,26.0
hn829020040w01,34.78614,134.84957,5,26.0
hn829020040w02,34.78634,134.8493,5,26.0
hn829020040s01,34.78568,134.84989,5,26.0
hn829020041,34.78577,134.85027,6,26.0
hn829020042,34.78586,134.85063,6,26.0
hn829020043,34.78597,134.85116,6,26.0
hn829020044,34.78609,134.8515,6,26.0
hn829020045,34.78641,134.85191,6,26.0
hn829020045s01,34.78609,134.85212,6,26.0
hn829140034,34.79998,134.82981,1,26.0
hn829140036g01,34.80053,134.82991,1,26.0
hn829140035,34.80014,134.82992,1,26.0
hn821211001,34.7879,134.84221,4,26.0
hn821211002,34.78811,134.84182,4,26.0
hn821211003n01,34.78841,134.84154,4,26.0
hn821211003n02,34.78869,134.84187,4,26.0
hn821211003n02e1,34.78853,134.84204,4,26.0
hn821211003n02e2,34.78839,134.84226,4,26.0
hn821211005,34.7887,134.84071,4,26.0
hn821211006,34.78876,134.8406,4,26.0
hn821211007,34.78886,134.84043,4,26.0
hn821211007n02,34.78908,134.84076,4,26.0
hn821211008,34.78906,134.84009,4,26.0
hn821211008s01,34.7889,134.84022,4,26.0
hn821211008n01,34.78913,134.84016,4,26.0
hn821211009,34.78927,134.8397,2,26.0
hn821211010,34.78956,134.8392,2,26.0
hn821211010s03,34.78868,134.83896,2,26.0
hn821211010s04,34.78863,134.83946,2,26.0
hn821211010s06,34.7882,134.84008,2,26.0
hn821211010s07,34.78797,134.84034,2,26.0
hn821211010n01,34.78979,134.83946,2,26.0
hn821211010n02,34.7901,134.83952,2,26.0
hn821211010n02w1,34.79031,134.8392,2,26.0
hn821211012,34.79014,134.8385,2,26.0
hn821211013,34.7902,134.83834,2,26.0
hn821211014e01s1,34.78965,134.83766,2,26.0
hn821211014e01s2,34.78945,134.83738,2,26.0
hn821211015,34.79032,134.83756,2,26.0
hn821211016,34.79069,134.83712,2,26.0
hn821211016w01,34.79092,134.83681,2,26.0
hn821211016w02,34.79114,134.83653,2,26.0
hn821211017,34.79082,134.83711,2,26.0
hn821211019,34.79129,134.83763,2,26.0
hn821211020,34.79156,134.83804,2,26.0
hn821211021,34.79187,134.83843,2,26.0
hn821211022,34.79203,134.83862,2,26.0
hn821211023,34.79214,134.83852,2,26.0
hn821211023g01,34.79234,134.83881,2,26.0
hn821211023g01w1,34.79244,134.83851,2,26.0
hn821211023g01w1s1,34.79237,134.83811,2,26.0
hn821211023g01w1s2,34.79221,134.83802,2,26.0
hn821211023g01w1n1,34.79268,134.83849,2,26.0
hn821211023g01w1g1,34.79254,134.83834,2,26.0
hn821211024,34.79254,134.83898,2,26.0
hn821211025,34.79279,134.83878,2,26.0
hn821211026,34.7929,134.83864,2,26.0
hn821211003,34.78831,134.84144,4,26.0
hn821211004,34.78851,134.84108,4,26.0
hn821211007n01,34.78889,134.84058,4,26.0
hn821211008n02,34.78922,134.84022,4,26.0
hn821211010s01,34.78933,134.83892,2,26.0
hn821211008n03,34.78921,134.84039,4,26.0
hn821211010s02,34.78904,134.83858,2,26.0
hn821211010s02w1,34.78931,134.83827,2,26.0
hn821211010s05,34.78843,134.8398,2,26.0
hn821211010n01e1,34.78971,134.83959,2,26.0
hn821211011,34.78986,134.83883,2,26.0
hn821211014,34.79012,134.8379,2,26.0
hn821211014e01,34.78972,134.8379,2,26.0
hn821211016w03,34.79141,134.83621,2,26.0
hn821211018,34.79107,134.83735,2,26.0
hn821211023g01w2,34.79284,134.83789,2,26.0
hn822110027e02,34.79005,134.86329,8,26.0
hn822110028w01,34.79032,134.86191,8,26.0
hn822110030,34.78938,134.86162,8,26.0
hn822110030e01,34.78912,134.8617,8,26.0
hn822110030e02,34.78901,134.86234,8,26.0
hn822110030e03,34.78933,134.86269,8,26.0
hn822110030e04,34.78959,134.86307,8,26.0
hn822110030e04e1,34.78975,134.86328,8,26.0
hn822110030e04e2,34.78999,134.86362,8,26.0
hn822110030e04w2,34.78925,134.86289,8,26.0
hn822110030e02s1,34.78872,134.86225,8,26.0
hn822110030e02s1e1,34.78888,134.86246,8,26.0
hn822110030e04w1,34.78949,134.8632,8,26.0
hn822110030w01,34.78972,134.86149,8,26.0
hn822110030w01g1,34.78989,134.86176,8,26.0
hn822110031,34.78908,134.86136,8,26.0
hn822110032,34.78874,134.8611,8,26.0
hn822110032g01,34.78851,134.86093,8,26.0
hn822110033,34.78849,134.86078,8,26.0
hn822110033n01,34.78873,134.86054,8,26.0
hn822110033g01,34.78838,134.86058,8,26.0
hn822110034,34.78825,134.86038,8,26.0
hn822110034w02,34.78878,134.86001,8,26.0
hn822110034w02e1,34.7888,134.86042,8,26.0
hn822110034w03,34.78865,134.8594,8,26.0
hn822110034w04,34.78883,134.85884,8,26.0
hn822110034s03,34.78738,134.85992,8,26.0
hn822110034s03w1,34.78709,134.85935,8,26.0
hn822110034s03g1,34.78722,134.85984,8,26.0
hn822110034s05,34.7869,134.86016,8,26.0
hn822110034s06,34.78674,134.85985,8,26.0
hn822110034s07,34.78657,134.85952,8,26.0
hn822110035,34.78829,134.85988,8,26.0
hn822110035s01,34.78799,134.85993,8,26.0
hn822110035n01,34.78836,134.85982,8,26.0
hn822110035n02,34.78824,134.8594,8,26.0
hn822110040,34.78733,134.85805,8,26.0
hn822110040n01,34.78752,134.85794,8,26.0
hn822110040n09,34.78918,134.85761,8,26.0
hn822110035n03,34.78826,134.85893,8,26.0
hn822110035n05,34.78855,134.85814,8,26.0
hn822110040n02,34.78786,134.85812,8,26.0
hn822110040n03,34.78802,134.85819,8,26.0
hn822110040n05,34.78832,134.85809,8,26.0
hn822110035n04,34.78837,134.85853,8,26.0
hn822110040n06,34.78854,134.85795,8,26.0
hn822110040n04,34.78819,134.85817,8,26.0
hn822110040n07,34.78876,134.85786,8,26.0
hn822110040n08,34.7891,134.85759,8,26.0
hn822110040n10,34.78946,134.85742,8,26.0
hn822110041,34.78712,134.85754,8,26.0
hn822110042,34.78698,134.85714,8,26.0
hn822110042g01,34.78686,134.85684,7,26.0
hn822110044s01,34.78633,134.85619,7,26.0
hn822110044s04,34.78551,134.85612,7,26.0
hn822110044s05,34.78541,134.85569,7,26.0
hn822110044s07,34.78561,134.85512,7,26.0
hn822110044s08,34.78548,134.85448,7,26.0
hn822110044s09,34.78539,134.8539,7,26.0
hn822110046n07w1,34.7877,134.85427,7,26.0
hn822110043,34.78685,134.85653,7,26.0
hn822110045,34.78683,134.85605,7,26.0
hn822110044s02,34.78609,134.85627,7,26.0
hn822110044s03,34.78568,134.8564,7,26.0
hn822110044s06,34.78533,134.85532,7,26.0
hn822110046,34.78681,134.85568,7,26.0
hn822110046n01,34.78685,134.85573,7,26.0
hn822110046n02,34.78715,134.85572,7,26.0
hn822110046n03,34.78717,134.85541,7,26.0
hn822110046n04,34.78745,134.8552,7,26.0
hn822110046n05,34.78759,134.85489,7,26.0
hn822110046n06,34.78738,134.85472,7,26.0
hn822110046n07,34.78769,134.8544,7,26.0
hn822110047,34.78679,134.85537,7,26.0
hn822110048,34.78678,134.85505,7,26.0
hn822110049,34.78675,134.85471,7,26.0
hn822110050,34.78669,134.85428,6,26.0
hn822110051,34.78662,134.85395,6,26.0
hn822110053g01,34.78655,134.8528,6,26.0
hn822110052,34.78658,134.85351,6,26.0
hn822110053,34.78657,134.8531,6,26.0
hn822110054s04,34.78532,134.85124,6,26.0
hn822110054s05,34.78529,134.85073,6,26.0
hn822110054s06,34.78525,134.85024,6,26.0
hn822110054s07,34.78521,134.85001,6,26.0
hn822110056,34.78712,134.85231,6,26.0
hn822110057,34.78744,134.85234,6,26.0
hn822110058,34.78768,134.8524,6,26.0
hn822110059w01,34.78852,134.85247,6,26.0
hn822110059w02,34.7889,134.85237,6,26.0
hn822110060,34.78801,134.85264,6,26.0
hn822110061,34.78824,134.85293,6,26.0
hn822110062,34.78843,134.85314,6,26.0
hn822110063,34.78862,134.85338,6,26.0
hn822110063n01,34.78873,134.85368,6,26.0
hn822110063n01e4,34.78843,134.85411,6,26.0
hn822110063n01e6,34.78829,134.85459,6,26.0
hn822110063n02,34.78889,134.85414,6,26.0
hn822110064,34.78873,134.85336,6,26.0
hn822110065,34.78908,134.85317,6,26.0
hn822110066,34.78935,134.85301,6,26.0
hn822110054,34.78653,134.85238,6,26.0
hn822110055,34.78675,134.8523,6,26.0
hn822110059,34.78804,134.85254,6,26.0
hn822110063n01e1g1,34.78862,134.85384,6,26.0
hn822110063n01e2,34.78849,134.85376,6,26.0
hn822110063n01e3,34.78841,134.8539,6,26.0
hn822110063n01e5,34.78837,134.85445,6,26.0
hn822110067,34.7896,134.85287,6,26.0
hn822110068,34.78988,134.85272,6,26.0
hn822110054s06s1,34.78493,134.85028,6,26.0
hn822110054s06s2,34.78484,134.85079,6,26.0
hn824160003,34.78538,134.84515,3,26.0
hn824160003e01,34.78527,134.84532,3,26.0
hn824160003e02,34.7852,134.84573,3,26.0
hn824160003e03,34.78513,134.84613,3,26.0
hn824160003e04,34.78505,134.84656,3,26.0
hn824160003e05,34.78501,134.84663,3,26.0
hn824160003e06,34.7848,134.84646,3,26.0
hn824160003e07,34.7846,134.84631,3,26.0
hn824160003e07w1,34.78449,134.84599,3,26.0
hn824160003e07w1s1,34.78419,134.84578,3,26.0
hn824160003e07w2,34.78447,134.84553,3,26.0
hn824160003e07w3,34.78436,134.84525,3,26.0
hn824160003e08,34.78431,134.84606,3,26.0
hn824160003e09,34.78401,134.84581,3,26.0
hn824160003e10,34.78352,134.84543,3,26.0
hn824160003w01,34.78554,134.84479,3,26.0
hn824160003w02,34.78566,134.84445,3,26.0
hn824160003w02n1,34.78603,134.84456,3,26.0
hn824160003w03,34.78594,134.84386,3,26.0
hn824160003g01,34.78524,134.84519,3,26.0
hn824160004,34.78515,134.8449,3,26.0
hn824160005,34.78532,134.84447,3,26.0
hn824160006,34.78532,134.84432,3,26.0
hn824160006w01,34.78533,134.84415,3,26.0
hn824160006w02,34.78551,134.84384,3,26.0
hn824160007,34.78489,134.84412,3,26.0
hn824160008,34.78455,134.84394,3,26.0
hn824160009,34.78423,134.84376,3,26.0
hn824160010,34.78402,134.84351,3,26.0
hn824160011,34.78385,134.84354,3,26.0
hn824160011e01,34.78354,134.84395,3,26.0
hn824160011e02,34.78344,134.84411,3,26.0
hn824160011e02s1,34.78307,134.84379,3,26.0
hn824160011e02s1g1,34.78313,134.84393,3,26.0
hn824160011e02s2,34.78268,134.8438,3,26.0
hn824160011e02s3,34.78238,134.84374,3,26.0
hn824160011e02s4,34.78239,134.84314,3,26.0
hn824160011e02s4w1,34.7824,134.84282,3,26.0
hn824160011e02s5,34.78203,134.8432,3,26.0
hn824160011e03,34.7832,134.84444,3,26.0
hn824160011e04,34.78304,134.84464,3,26.0
hn824160012,34.78412,134.84318,3,26.0
hn824160013,34.78438,134.84282,3,26.0
hn824160013n01,34.78445,134.84306,3,26.0
hn824160013n02,34.78476,134.84337,3,26.0
hn824160013n03,34.78504,134.84367,3,26.0
hn824160013n04,34.78524,134.84386,3,26.0
hn824160014,34.78453,134.84262,3,26.0
hn824160015,34.7847,134.84239,3,26.0
hn824160016,34.7849,134.84215,3,26.0
hn824160016n02,34.78516,134.84252,3,26.0
hn824160016n02e1,34.78518,134.84227,3,26.0
hn824160016n02e2,34.78495,134.84261,3,26.0
hn824160016n03,34.78544,134.84282,3,26.0
hn824160016n03e2,34.78525,134.84287,3,26.0
hn824160016n03e3n1,34.78532,134.84326,3,26.0
hn824160016n04,34.78565,134.84307,3,26.0
hn824160016n04n1,34.78583,134.84328,3,26.0
hn824160016n05,34.78574,134.84287,3,26.0
hn824160016n07,34.78609,134.84291,3,26.0
hn824160016n08,34.78631,134.84327,3,26.0
hn824160016n08w1,34.78641,134.84296,3,26.0
hn824160016n09,34.78654,134.84377,3,26.0
hn824160017,34.78505,134.84191,3,26.0
hn824160017s01,34.78492,134.84176,3,26.0
hn824160017s01g1,34.78479,134.84162,3,26.0
hn824160017s02,34.78455,134.8414,3,26.0
hn824160017s02e1,34.78451,134.8416,3,26.0
hn824160017s02e2,34.78433,134.84186,3,26.0
hn824160017s02e3,34.78434,134.8422,3,26.0
hn824160017s02w1,34.78489,134.84146,3,26.0
hn824160017s02w3,34.78535,134.84082,3,26.0
hn824160003w04,34.786,134.84376,3,26.0
hn824160016n01,34.78492,134.84226,3,26.0
hn824160016n03e1,34.78546,134.84263,3,26.0
hn824160016n03e3,34.78508,134.84311,3,26.0
hn824160016n06,34.7859,134.84265,3,26.0
hn824160017s02e1n1,34.78453,134.84189,3,26.0
hn824160017s02e1n2,34.78471,134.84208,3,26.0
hn824160017s02w2,34.78504,134.84125,3,26.0
hn824160016n02e1w1,34.78539,134.84199,3,26.0
hn824160016n02e3,34.7847,134.84295,3,26.0
hn824160017s03,34.78441,134.84121,3,26.0
hn824160017s03w1,34.78446,134.8409,3,26.0
hn824160019,34.78543,134.84141,3,26.0
hn824160019n02,34.78574,134.84161,3,26.0
hn824160019n04,34.78601,134.84207,3,26.0
hn824160020,34.78561,134.84117,3,26.0
hn824160021,34.78583,134.84088,3,26.0
hn824160021n01,34.78576,134.84108,3,26.0
hn824160021n02,34.78599,134.84134,3,26.0
hn824160021n03,34.78613,134.84158,3,26.0
hn824160021n04,34.78633,134.84198,3,26.0
hn824160022,34.78595,134.8407,3,26.0
hn824160023,34.78609,134.84049,3,26.0
hn824160024,34.78627,134.84023,3,26.0
hn824160024s01,34.78625,134.84001,3,26.0
hn824160024s02,34.78623,134.83972,3,26.0
hn824160024s03,34.78622,134.83931,3,26.0
hn824160024s04,34.78625,134.83896,3,26.0
hn824160024s05,34.78633,134.83853,3,26.0
hn824160024s05n1,34.78642,134.83858,3,26.0
hn824160024s05n2,34.78653,134.83875,3,26.0
hn824160024s06,34.78641,134.83824,3,26.0
hn824160025,34.7865,134.83993,3,26.0
hn824160026,34.78673,134.83962,3,26.0
hn824160027,34.78697,134.83932,3,26.0
hn824160028,34.78717,134.83906,3,26.0
hn824160029,34.78744,134.83869,3,26.0
hn824160030,34.78767,134.83837,2,26.0
hn824160031,34.7879,134.83806,2,26.0
hn824160032,34.78805,134.83785,2,26.0
hn824160033,34.78822,134.83761,2,26.0
hn824160034,34.78845,134.83732,2,26.0
hn824160035,34.7886,134.83711,2,26.0
hn824160036,34.78879,134.83684,2,26.0
hn824160037,34.78909,134.83645,2,26.0
hn824160038,34.7893,134.83632,2,26.0
hn824160039,34.7896,134.83619,2,26.0
hn824160039s01,34.78984,134.83599,2,26.0
hn824160039s02,34.78969,134.83572,2,26.0
hn824160039s03,34.78954,134.83558,2,26.0
hn824160039s04,34.78939,134.83538,2,26.0
hn824160039s05,34.78926,134.8352,2,26.0
hn824160039s05e1,34.78916,134.83529,2,26.0
hn824160040,34.79007,134.83608,2,26.0
hn824160040w01,34.78999,134.83605,2,26.0
hn824160040w02,34.79036,134.83562,2,26.0
hn824160041,34.7904,134.83599,2,26.0
hn824160042,34.79073,134.83591,2,26.0
hn824160043,34.79106,134.83583,2,26.0
